implicit,explicit,raceomb,sex,politics,year,age,education
0.530267532,4,9,f,4,2014,25,5
0.102133933,4.5,6,f,2,2008,22,7
0.24688629,3,6,f,1,2013,12,2
0.5872352,4,6,f,4,2014,17,4
1.063508783,5.5,6,m,2,2014,27,6
0.365097246,4,6,m,4,2012,15,3
-0.397039177,4.5,6,f,2,2010,35,8
0.310518597,4,6,m,7,2011,32,10
0.558501193,4,6,f,6,2015,45,9
1.051177962,4,6,f,NA,2013,16,3
0.18910238100000001,5,6,f,6,2013,32,10
0.443850506,4,6,m,2,2012,19,5
0.378352323,5.5,6,m,4,2009,28,7
0.590103399,5,6,f,3,2014,25,8
0.350441336,6.5,5,f,7,2014,40,5
0.101623122,5,6,f,6,2013,33,7
0.776572757,3.5,6,f,7,2013,21,7
0.097529713,6,3,f,6,2011,16,3
-0.56763747,4.5,6,f,2,2012,61,8
0.475210681,5,6,f,3,2014,16,3
-0.259956206,5.5,6,f,3,2013,22,5
0.391395302,4.5,NA,.,NA,2011,NA,NA
-0.117981259,5.5,8,m,3,2015,24,7
0.611710122,5,6,f,4,2015,19,5
0.368210027,4,5,m,4,2015,17,3
0.838647454,5,6,f,1,2010,22,7
0.168067256,5,6,m,2,2007,42,9
0.547109792,6,8,f,4,2008,17,3
1.265952928,5.5,6,m,7,2012,19,5
0.116449536,4,6,m,7,2014,17,5
0.109553832,4.5,6,m,7,2014,23,7
-0.266263405,4.5,6,m,2,2011,30,7
-0.512769145,5,2,f,5,2008,20,7
0.371758393,4,8,f,1,2015,52,10
0.166385399,6,6,f,5,2014,27,7
0.26147658,5,6,m,4,2012,25,9
0.746558968,4,8,f,4,2011,16,4
-0.04356056,4,NA,m,NA,2015,16,NA
0.436716513,6,6,f,4,2009,19,5
0.331629558,4.5,6,f,6,2013,21,7
1.029767044,7,6,f,4,2013,17,3
0.134820607,4,6,f,5,2009,29,7
0.289543884,4,6,f,4,2007,48,5
0.111182735,4.5,6,f,7,2015,40,10
-0.532301469,4,6,f,7,2014,35,10
0.810404356,4,6,f,2,2011,NA,7
0.001905939,5.5,6,f,2,2014,38,6
0.349054341,4,6,f,6,2007,25,8
0.769264149,5,6,m,6,2012,18,4
0.830943078,5.5,5,f,4,2009,37,9
0.076071753,6,4,f,3,2015,18,5
0.268307764,6,6,f,4,2013,25,5
0.688947489,4.5,2,m,7,2008,42,7
0.610692426,5,6,f,4,2012,22,7
-0.053066026,5.5,6,f,6,2011,48,8
0.752656256,4.5,6,f,7,2007,34,7
0.203469129,5.5,6,m,4,2008,21,5
0.535385532,4,6,f,6,2010,17,4
0.208627078,4,5,f,4,2015,31,8
0.398241359,5,6,f,1,2009,23,7
0.665844127,4.5,6,f,7,2012,22,6
0.130993895,5.5,6,f,3,2010,16,3
0.501386938,5.5,6,f,6,2015,19,4
0.021854916,4,9,m,4,2015,35,7
-0.013964023,5.5,3,m,6,2011,22,5
0.005083974,4,8,m,4,2009,16,3
0.428334049,5,9,m,6,2009,49,6
0.11820752,5,6,f,6,2011,57,9
-0.058944849,4.5,6,f,2,2014,22,8
0.388232065,5,6,f,1,2010,28,7
0.870174934,5,5,f,6,2008,36,6
-0.039098556,4,6,f,7,2011,20,5
0.133593054,6.5,9,m,4,2013,26,7
0.608120028,7,6,f,6,2007,33,NA
-0.234767381,5.5,6,m,3,2007,27,7
0.613545623,2,NA,.,NA,2015,NA,NA
0.776603184,6,6,f,4,2008,21,5
0.514002192,4,9,f,6,2007,28,9
-0.609230482,4,6,f,6,2010,67,9
0.780762589,6,6,m,6,2008,51,9
-0.111797618,5,6,f,6,2015,30,10
-0.023583432,5.5,6,f,4,2009,25,10
0.724801132,5,6,f,5,2015,30,9
0.227532735,4,5,f,4,2011,20,6
0.300995016,5,8,f,2,2014,19,5
-0.025412859,6,6,f,7,2015,18,5
0.665817062,6,6,m,2,2012,55,7
0.231712455,4,6,f,6,2007,22,7
0.441560127,7,8,f,7,2011,32,8
0.669150066,6,6,f,6,2007,27,5
0.201843223,5.5,7,f,7,2010,17,3
0.7223135,5,7,f,6,2009,32,6
0.213468967,4.5,6,m,6,2011,18,3
0.174754166,4.5,6,f,4,2010,29,7
0.571037238,4,6,m,5,2008,36,3
-0.416554708,5.5,2,f,2,2013,19,4
0.283755447,5,6,f,6,2007,31,9
0.681556937,4.5,6,f,NA,2007,29,10
0.480627252,5,6,m,4,2011,21,7
-0.09216393,4,6,f,6,2015,43,7
0.532485357,4.5,9,f,7,2015,26,10
-0.036115592,4.5,6,f,6,2011,21,7
-0.071651077,4.5,6,f,4,2012,13,2
0.493957129,5,9,m,6,2012,20,5
0.541474231,7,5,f,7,2012,29,6
0.390064794,6.5,6,f,2,2010,25,8
0.388056177,5,6,f,7,2014,19,5
0.496163874,5.5,6,f,6,2013,19,5
0.37113871,4.5,6,f,5,2015,26,7
0.547831697,4,6,f,6,2012,18,5
0.223599526,6,6,f,6,2014,46,7
0.406452066,6,9,f,4,2010,25,5
0.076272372,4,3,f,7,2015,15,3
0.973392992,5.5,9,m,7,2010,41,7
-0.051246281,5,6,f,NA,2011,15,NA
0.906328044,4,6,f,4,2009,53,4
0.434069057,5,6,f,5,2008,56,5
0.776822023,6,6,m,2,2009,20,5
0.13671337,4.5,2,f,4,2009,18,5
0.139159485,5.5,6,m,4,2011,27,6
0.999268116,5,1,m,4,2014,20,5
0.68513803,5.5,6,m,5,2015,20,7
0.630348217,4.5,6,f,6,2015,27,8
-0.033675271,6,6,f,4,2009,19,5
1.024405139,4.5,6,f,4,2011,18,5
-0.160777132,5,6,f,4,2007,24,7
0.70493057,4,6,f,7,2015,16,3
0.597160533,4.5,6,f,7,2009,20,7
0.33399018,5.5,6,f,2,2015,32,9
-0.382150837,4,6,f,2,2010,30,5
0.444316149,6,8,f,6,2013,20,5
-0.403588606,5.5,3,f,6,2015,38,10
0.01786679,5.5,6,f,2,2015,34,9
0.491885884,5.5,6,f,7,2015,13,2
0.41217001,5.5,6,m,2,2014,30,10
0.718978208,4,6,f,4,2012,16,3
-0.053144566,6,6,f,2,2008,19,5
0.472932766,5,6,f,4,2007,20,7
0.582428363,5,6,f,7,2015,12,1
0.156768174,6.5,3,f,7,2013,25,7
0.941838962,4.5,6,f,7,2008,31,7
0.487106023,4,NA,f,6,2014,18,5
0.843826576,5,6,m,3,2015,54,10
0.260090728,6.5,6,m,4,2015,21,5
0.760167349,4,6,f,4,2007,21,5
0.481036691,4.5,6,m,7,2012,17,4
0.714268716,5.5,6,f,6,2015,61,10
-0.59353914,5.5,6,f,3,2013,19,5
0.763932401,5,6,f,1,2013,25,5
0.27500539,4,6,m,4,2012,23,5
-0.048670197,4,6,f,5,2015,34,9
0.482701637,6,6,f,4,2007,17,3
0.243866541,4,6,f,1,2015,18,5
0.798536835,6.5,8,f,4,2014,32,6
0.589732716,4,NA,.,NA,2015,NA,NA
-0.009755855,4,6,f,3,2015,17,4
0.559063188,5,NA,.,NA,2013,NA,NA
0.953528795,5,6,f,7,2007,22,5
-0.353889292,7,6,f,6,2015,58,10
0.422833381,4,6,m,6,2010,17,3
0.216177668,5.5,6,m,4,2010,40,7
0.160021508,4,9,m,7,2007,18,3
0.574001124,5.5,2,m,3,2015,41,9
0.171675057,5,6,f,6,2015,17,10
-0.354258736,4,8,f,4,2013,29,9
-0.187035226,3,1,f,4,2015,17,3
0.521634627,4,6,f,6,2015,17,3
-0.172996275,4,6,f,4,2015,19,5
-0.407275936,4,5,f,4,2012,20,7
0.588487891,6,6,f,3,2015,25,8
0.73328268,7,6,f,7,2014,42,10
0.638915439,4.5,6,m,5,2012,31,8
0.792062858,5,NA,.,NA,2012,NA,NA
0.329620563,4.5,6,m,3,2011,26,5
-0.126801307,7,5,f,5,2015,40,9
0.873161232,5,6,m,3,2012,18,4
0.398308959,4,9,f,7,2011,23,5
-0.379374862,6,6,f,6,2008,21,7
0.770151131,4,6,m,4,2015,36,5
0.440691722,6.5,6,m,4,2009,18,3
-0.398439574,6,2,f,7,2015,21,5
-0.330745491,5,6,f,7,2014,47,9
0.589514396,5.5,3,f,2,2013,22,5
0.106188904,6,6,m,5,2010,21,7
0.453905529,4.5,6,m,6,2007,22,6
0.351102221,6,6,f,NA,2014,15,NA
0.65899481,7,8,f,7,2010,20,4
0.095424288,5,2,m,5,2007,18,4
0.497538165,4,9,m,NA,2014,37,7
0.276410414,7,6,m,4,2012,19,4
0.453314063,4,6,m,5,2013,28,9
0.727771932,6,3,f,5,2008,18,5
0.282537948,5,NA,.,NA,2010,NA,NA
-0.044075128,5,6,f,7,2008,24,9
0.356501001,4,6,f,6,2012,56,9
-0.73255817,5,6,f,7,2015,26,9
0.9351078,4,1,f,7,2011,61,9
0.396323719,5,3,f,NA,2015,15,NA
1.0248819,5.5,6,m,3,2014,43,9
0.31256415,6,6,m,3,2015,21,7
0.073863927,4.5,6,f,4,2008,19,5
0.60665146,2.5,NA,m,6,2009,19,10
1.097482838,4.5,9,m,4,2013,22,6
0.446247878,5.5,6,f,6,2013,23,9
0.262268108,4.5,6,f,4,2011,28,7
0.847012478,4.5,2,f,5,2014,23,7
0.631480082,6,6,f,1,2011,21,7
1.049894655,6,6,f,2,2012,21,5
0.347877166,6,3,f,4,2014,22,5
0.670378004,4,8,m,7,2012,24,5
0.516560638,4,3,f,5,2015,24,4
0.044953147,4,6,f,4,2009,21,5
0.996803421,4,6,f,4,2012,39,5
0.670664337,6,6,f,5,2015,26,10
0.054776448,6,NA,f,NA,2015,21,NA
0.875243338,6,5,f,4,2013,22,5
-0.501465067,6,6,f,4,2008,39,6
0.682815515,5.5,6,f,7,2015,20,5
0.333864602,4,6,m,2,2011,19,5
0.332490542,4,6,f,4,2012,18,3
0.154139509,5,5,.,4,2009,NA,4
0.065369474,4,9,f,4,2011,15,3
0.709537373,5.5,6,f,7,2015,42,10
0.769952166,6,6,m,5,2013,29,10
0.681993445,6,6,f,7,2015,19,5
0.042964492,5,6,f,4,2008,21,5
0.393609087,5,6,m,4,2007,46,4
0.354079812,4.5,6,m,4,2015,19,5
0.43612173,2,6,f,4,2014,19,5
0.281628863,4.5,6,f,4,2013,19,5
0.850170157,4.5,6,f,5,2009,21,5
1.156983154,4.5,6,f,4,2014,24,9
0.131439568,4,6,f,2,2008,20,5
0.631276031,6,2,f,4,2015,23,9
0.203551478,4,6,f,7,2015,26,7
0.56675716,5.5,6,f,5,2013,19,5
0.228393017,5,6,m,6,2015,18,4
-0.040677553,7,3,f,7,2015,32,7
0.146721852,5.5,6,f,5,2011,28,9
0.314291514,4,6,f,6,2011,21,5
1.188742584,4,6,f,4,2010,16,NA
-0.321634544,5,6,f,4,2009,36,9
0.187355735,4,6,f,6,2015,20,5
0.07619256,4,6,f,2,2011,18,5
-0.008411373,6,6,f,5,2010,23,7
0.816166987,5.5,6,m,3,2008,25,5
0.08378128,6,2,f,4,2013,28,6
-0.140814781,6.5,6,f,5,2013,22,5
0.031105247,5,6,m,7,2012,27,10
0.102274713,4.5,2,m,2,2015,22,6
0.25495261,6.5,6,f,6,2013,22,5
0.188303417,6.5,4,f,7,2010,22,6
0.61453444,5,6,f,4,2013,20,5
1.006690785,5,6,f,6,2012,29,8
0.229292347,5,6,f,7,2014,30,8
0.455238319,5.5,6,m,3,2012,31,9
0.06293447,5.5,6,m,3,2012,20,5
0.711209756,5,5,f,6,2013,30,6
0.215841987,5.5,5,f,5,2009,26,9
-0.202489303,4,6,m,4,2014,54,7
0.945827218,6,2,f,6,2012,17,3
-0.314141495,4,5,f,6,2010,20,5
0.44456281,6,6,m,4,2008,31,8
0.026068408,5,6,m,1,2013,19,5
0.244853519,5,NA,.,NA,2008,NA,NA
0.091690295,5,6,m,6,2015,17,3
-0.094156327,4,6,m,2,2013,18,5
0.753513123,4,6,f,7,2014,18,5
0.688588002,5,6,f,4,2015,19,5
0.488320141,5.5,NA,.,NA,2007,NA,NA
0.315222114,4.5,6,m,6,2012,23,5
1.070929568,4,6,f,7,2012,18,3
-0.104516456,4,NA,f,6,2015,18,5
0.269043669,4,6,f,6,2013,22,8
0.77189711,4,6,m,7,2012,43,10
0.482879006,4.5,6,m,5,2014,16,1
0.352601217,4,1,m,3,2011,22,6
0.1665682,4,6,m,4,2007,20,4
0.238235356,4.5,6,f,7,2007,15,3
0.087341736,4.5,6,m,2,2008,21,5
0.888328034,6,6,f,4,2012,42,10
-0.066467514,4.5,8,m,4,2012,26,10
0.524911027,5,NA,.,NA,2014,NA,NA
-0.393731158,4.5,6,f,5,2014,19,9
0.177841435,5,6,m,5,2008,36,8
0.453928967,5,5,f,4,2013,30,5
0.460234661,5,6,f,4,2015,52,5
-0.330081802,4,6,f,2,2011,23,5
0.777595526,5,6,f,5,2015,20,5
0.52523744000000006,5.5,NA,.,NA,2009,NA,NA
0.546830913,4.5,6,m,4,2014,29,10
0.466007344,4,8,f,6,2013,48,10
-0.204830618,4,6,m,6,2012,16,5
-0.611174454,4,6,m,6,2014,27,8
-0.299424348,4,6,f,4,2009,17,3
0.596992704,4,NA,f,NA,2015,39,7
0.087594516,4.5,6,m,6,2015,37,9
0.582002708,5,6,m,2,2007,31,10
0.825255862,5,6,f,NA,2015,29,NA
-0.137628495,5,6,m,4,2014,23,5
0.171081335,5,6,m,7,2012,35,7
-0.038272143,5.5,6,m,6,2009,21,5
-0.188870108,3.5,8,m,7,2012,17,4
0.926449401,5.5,6,m,4,2010,16,3
0.377671878,5.5,8,f,3,2012,28,5
0.65777205,7,5,f,4,2012,24,5
0.50069322,4,5,f,4,2011,24,8
0.70410606,4.5,6,f,6,2011,16,3
0.301371824,7,1,m,6,2009,35,7
-0.143199634,4,6,f,5,2014,28,5
-0.441253608,4,NA,.,NA,2008,NA,NA
-0.112474944,6,3,f,3,2011,20,3
-0.156502584,5,4,f,3,2013,57,7
-0.226537067,5,6,f,6,2011,26,5
0.527993741,4.5,6,m,7,2015,35,10
-0.141979543,4.5,2,f,7,2015,38,9
0.377518374,4,6,f,6,2012,22,5
0.372096338,4.5,6,m,4,2007,17,3
0.530540063,5,6,f,6,2014,25,8
0.878897242,5.5,6,f,6,2011,20,5
0.705890728,4.5,6,f,6,2009,21,5
-0.017745841,4,6,m,2,2012,54,5
0.746400794,5.5,6,f,6,2015,21,7
-0.465773288,6,6,f,5,2015,54,10
0.851914755,7,6,f,4,2012,36,5
0.740249643,4,5,f,4,2009,27,6
0.464375127,4.5,9,m,6,2008,23,5
-0.048282986,6,6,f,NA,2009,18,5
0.278551596,3,6,m,7,2015,14,NA
0.217507415,4,NA,.,NA,2014,NA,NA
0.799738226,4,6,f,7,2014,17,3
0.647546462,6.5,5,f,6,2015,16,3
-0.282138187,4,6,f,6,2009,43,7
-0.462766449,5,2,f,6,2013,18,5
0.532285794,6.5,5,f,4,2011,42,8
0.345846051,4,6,f,7,2008,47,5
0.434451958,4.5,6,f,3,2015,18,5
-0.083443389,4,NA,.,NA,2015,NA,NA
0.367140671,6,6,f,6,2013,23,5
0.565799551,5,6,f,6,2013,27,10
0.502927598,5,6,m,2,2010,41,5
0.722232083,4,6,f,7,2014,21,5
0.452771549,5.5,6,f,5,2015,19,5
0.581868777,5,6,f,4,2011,17,3
-0.233699406,5,6,f,3,2015,21,5
0.913261941,7,8,m,2,2013,21,5
0.031352714,5,8,f,6,2015,42,9
0.885249841,4.5,6,m,3,2015,19,5
0.970888144,4,4,f,4,2007,47,8
0.143835877,4,5,f,6,2011,27,5
0.034126699,5,5,f,4,2015,21,7
0.245182329,5,6,m,3,2012,28,7
-0.172988911,5,6,f,2,2011,29,9
0.725867168,4.5,6,f,7,2013,54,7
1.072191121,4,6,f,4,2008,17,4
0.801916745,5.5,6,f,4,2009,24,4
0.46102142,5,6,f,5,2015,19,5
0.838876958,5,6,f,2,2014,33,6
0.252707535,6,6,f,4,2013,28,6
0.547783666,4.5,6,f,3,2010,22,5
0.685720371,5,6,f,7,2011,41,8
0.444497132,3.5,NA,m,5,2007,NA,3
0.584593719,5,6,f,7,2014,16,3
0.40932426,4.5,6,m,5,2009,23,7
-0.109322536,4,6,f,2,2015,27,6
0.353741978,6,6,f,4,2015,36,7
-0.365937866,5,6,f,5,2012,43,9
0.374312316,5,6,f,3,2013,55,10
0.131403624,6,6,f,4,2009,27,8
0.163231471,4,8,m,4,2013,29,7
1.104469023,4,6,m,2,2013,19,5
-0.165505223,5,6,f,7,2014,21,5
-0.108736084,6,6,f,6,2011,28,8
0.674916492,7,9,f,2,2008,37,5
0.753383157,5,6,f,7,2007,16,4
0.537473944,4,6,f,NA,2013,17,3
0.501133428,4.5,6,f,5,2011,21,7
0.995322978,6,NA,f,4,2012,15,3
0.809149426,5.5,8,f,5,2011,20,5
0.412910369,4,6,f,7,2008,31,10
0.537987451,6,3,m,6,2007,24,10
0.330503698,5,6,f,6,2009,24,7
0.838149143,5.5,6,f,2,2010,17,4
0.037225428,4,8,f,4,2015,21,4
0.852134543,5,8,f,5,2010,21,7
0.020629758,4,6,m,7,2008,29,5
0.138569021,5,6,m,4,2013,21,5
0.115286434,6,5,f,5,2007,37,7
-0.577609262,4.5,6,f,7,2009,29,9
0.374525632,5.5,6,f,6,2011,17,3
0.140391765,4,6,m,4,2015,18,5
-0.384675698,6,6,f,6,2012,16,3
-0.646044314,4,2,f,3,2015,18,8
0.061467697,5,6,m,6,2008,NA,9
0.374680469,5,6,f,4,2011,18,3
0.402539636,6,6,f,3,2015,32,5
0.545319532,5.5,6,f,3,2007,22,5
0.909280641,6,6,f,6,2015,20,7
0.362293866,6,NA,f,NA,2012,19,5
-0.316299474,4,1,m,6,2013,27,7
-0.040580407,5,6,m,6,2014,59,10
0.55028463,4,6,f,4,2015,16,NA
-0.049078977,4,6,f,7,2012,21,7
0.429159706,4,6,f,4,2012,22,8
0.07122468,5,6,m,5,2010,40,9
0.920266772,5,2,f,6,2011,21,7
0.57115375,5.5,6,m,6,2011,53,6
0.337834775,4,6,f,3,2015,20,5
-0.385393469,4.5,6,f,6,2007,16,3
-0.295282808,6,6,f,4,2008,21,6
0.588304974,5,6,m,6,2007,43,10
-0.058983826,7,NA,.,NA,2012,NA,NA
0.302433301,4.5,6,f,7,2014,19,5
-0.558433095,5,6,f,4,2014,18,4
0.275927447,5,6,f,4,2013,21,5
-0.157315787,4,6,m,7,2012,28,9
0.688387965,3,9,f,2,2007,47,6
0.673597024,5,7,m,6,2007,46,7
0.322275638,4,6,f,7,2015,29,10
0.678936779,4.5,NA,.,NA,2015,NA,NA
0.691575772,5.5,2,m,4,2014,18,7
0.154894782,5,6,f,2,2013,21,5
0.519091142,4,6,f,5,2012,77,10
0.03586591,5,6,f,1,2015,37,6
-0.42846743,4,3,f,4,2015,22,7
1.518473068,4,6,m,7,2008,23,7
-0.222388591,4,6,f,3,2010,46,8
0.251097661,5,6,m,7,2008,55,7
0.706912814,6,6,m,4,2007,25,7
0.309533471,5.5,6,f,4,2011,19,7
-0.293882366,4.5,8,f,NA,2010,25,5
0.1642464,5.5,9,f,2,2007,28,5
0.387806441,6,8,f,7,2015,24,6
-0.125913391,4,8,f,4,2010,16,3
0.362818566,5.5,6,f,4,2012,21,7
-0.045061016,5,6,m,2,2013,23,7
0.088512035,5,NA,.,NA,2007,NA,NA
-0.203463273,4,6,f,4,2013,21,5
0.990053227,7,6,f,6,2007,30,9
0.356776698,6,2,f,6,2015,48,10
0.521889671,3,6,f,4,2012,23,5
-0.171447537,4,3,f,4,2015,22,7
0.339190993,4.5,6,m,5,2013,18,3
0.765508373,6,2,f,4,2008,19,5
0.290699234,4,6,f,4,2010,17,3
-0.032301184,5,2,m,4,2015,23,8
-0.102273215,4.5,2,f,4,2015,21,5
0.553135005,5.5,6,f,7,2015,27,8
-0.052019381,4,6,f,4,2012,NA,4
0.126737236,4,6,m,6,2014,33,7
-0.030489686,4,6,m,7,2008,51,10
0.043596335,5,6,f,6,2011,30,5
0.313912358,4,6,m,4,2015,26,9
0.495854126,5,6,f,4,2012,35,10
0.051244284,6,3,f,7,2008,39,10
-0.147066416,5,6,f,7,2009,21,5
0.693188939,6,6,f,4,2008,19,5
0.650282057,6.5,4,f,6,2014,22,5
0.168139534,6,6,f,7,2014,28,9
0.275170378,4,6,f,5,2007,18,4
-0.338263423,5,2,f,6,2012,22,8
-0.088679534,3.5,5,m,4,2012,22,5
-0.067403017,4.5,6,f,4,2009,20,5
0.272176429,4.5,6,f,5,2013,37,8
0.348603309,5,6,m,6,2012,42,9
0.17398569,4.5,6,f,5,2015,33,7
0.92841293,6,6,m,2,2010,22,7
0.08686367,5,6,f,6,2015,29,9
0.882195004,6.5,6,f,5,2007,19,3
0.400810825,6,8,f,6,2015,20,5
0.373338286,4.5,NA,f,2,2012,22,10
0.413842978,5,6,m,2,2009,55,9
0.200831649,6,6,f,4,2014,18,5
0.58148528,4.5,6,f,6,2015,31,9
-0.224241957,4.5,9,f,3,2008,17,3
0.041410428,5,6,f,4,2013,20,6
0.289576316,5.5,5,f,4,2015,33,7
0.675690859,5.5,6,m,3,2015,45,7
0.273696234,7,6,m,2,2008,22,5
0.95137444,5,8,f,6,2009,29,6
-0.461171821,4.5,2,f,NA,2015,16,3
0.691980258,5,3,f,5,2011,18,NA
0.466876353,6,6,m,4,2013,57,9
0.162051015,4.5,6,m,4,2014,13,NA
-0.12318504,6,6,m,1,2010,20,7
0.349851791,4,6,f,6,2011,31,7
0.797593192,5,6,f,7,2015,16,3
-0.019929932,4,6,f,6,2015,16,3
0.286481483,4.5,6,f,6,2014,22,7
0.135229606,6,3,m,5,2015,35,9
0.420815971,5,6,f,7,2013,21,7
0.068373151,6,8,f,7,2010,32,7
0.442535786,4.5,6,f,5,2014,43,10
0.129160828,6,6,f,2,2013,44,7
0.230684381,4,9,f,4,2014,34,8
0.592018132,5,6,m,5,2013,50,9
0.644505071,3.5,7,m,4,2012,NA,9
0.702305806,5,6,f,1,2007,20,6
-0.030113417,4,6,f,6,2015,24,8
0.81986168,6,6,m,2,2015,18,5
0.292367128,5,6,f,6,2014,21,5
-0.277429913,4,6,f,7,2009,21,5
0.135174373,5,6,m,2,2015,17,4
0.145960301,4.5,6,m,7,2008,31,10
0.308643001,4,6,f,6,2011,19,5
-0.347616539,4,6,m,6,2015,16,3
0.484746015,4.5,6,f,7,2014,21,4
1.008612195,5.5,6,f,4,2012,18,5
0.814551461,4.5,6,f,4,2011,20,5
0.265769179,4,6,f,6,2007,31,5
0.431254939,5.5,6,f,2,2008,21,6
0.028858716,6.5,6,m,3,2014,20,5
-0.161421714,5.5,NA,.,NA,2010,NA,NA
0.107679671,5,6,f,6,2007,21,5
0.502573127,7,8,m,2,2013,49,6
-0.008898637,5,NA,.,NA,2014,NA,NA
0.336465458,6,8,m,6,2007,37,7
0.547851549,4.5,6,m,3,2012,20,5
0.63827456,7,6,f,6,2015,19,4
-0.049270317,4.5,6,f,6,2013,47,10
0.630981787,5.5,6,f,3,2013,20,5
0.655504913,6,6,f,6,2008,47,7
-0.275536149,5,8,f,6,2012,30,10
1.017003153,4,6,f,4,2015,16,10
0.11875144,4,6,f,2,2007,60,5
-0.255420878,4,3,f,NA,2009,21,NA
-0.635993796,4,6,m,6,2012,16,3
0.534927882,4.5,9,f,6,2013,19,5
0.372810581,4,6,m,6,2012,31,9
0.42391278,4,6,f,2,2013,23,8
0.469134185,5.5,6,f,4,2012,NA,4
0.678133034,4.5,NA,.,NA,2008,NA,NA
0.131659871,4,6,f,7,2008,40,7
0.854034113,4.5,6,m,3,2011,26,NA
0.481778192,6,NA,.,NA,2009,NA,NA
0.220860464,4.5,5,m,6,2012,20,5
-0.271750875,4,6,m,7,2015,25,7
0.781715492,5,5,f,3,2008,25,10
0.834209207,5,6,m,4,2007,21,6
-0.034629627,4,6,f,6,2010,19,5
0.155121133,5.5,6,f,2,2013,16,NA
0.320086059,6,5,f,6,2015,17,3
0.484798257,4,6,f,6,2013,30,5
0.309552454,5,NA,.,NA,2008,NA,NA
0.691733216,5,6,f,5,2008,25,10
-0.636953542,4,6,f,7,2015,26,9
-0.44369291,4,6,f,6,2011,23,8
0.534619373,5,6,f,6,2015,23,8
-0.646670118,5,6,f,2,2014,24,6
0.615665095,5,6,f,6,2015,17,3
0.217612985,5,6,f,2,2008,21,5
0.37157679,4,6,f,7,2008,21,5
0.42542924,5.5,NA,.,NA,2012,NA,NA
0.356748439,5,6,f,4,2014,24,8
0.861227456,5.5,4,f,2,2011,22,7
0.363848889,5,NA,.,NA,2012,NA,NA
0.389275471,4,6,m,6,2015,22,7
1.102287239,7,6,f,3,2013,57,5
0.518697623,5.5,8,f,7,2015,21,5
0.152520103,4,6,m,7,2010,18,5
0.724636808,4,7,m,4,2013,38,7
0.061230553,4.5,6,m,6,2010,37,10
0.459737494,4,9,f,4,2014,18,4
0.174438616,4,9,m,7,2013,20,5
0.054143918,4.5,3,m,6,2010,22,5
0.444254839,6,2,f,6,2007,19,5
0.345259499,4.5,2,f,3,2015,26,10
0.646183111,4,3,f,4,2008,21,7
0.352239223,4,6,f,4,2012,57,6
0.84970247,7,9,f,2,2010,20,5
0.345493886,4,6,m,4,2009,59,8
0.449388584,5,NA,.,NA,2010,NA,NA
1.134943657,6,6,f,6,2015,40,7
-0.464167351,4,6,m,4,2009,33,9
0.575583973,4.5,6,f,6,2007,23,8
1.048020089,4,6,m,6,2008,24,7
0.502537802,4,6,m,4,2015,23,8
0.137525844,4.5,6,f,4,2013,19,5
0.639387809,6,6,m,6,2009,21,NA
1.053990619,6.5,6,f,6,2015,31,7
0.100441212,5,6,f,3,2014,18,5
1.021410152,6.5,6,f,6,2011,33,10
-0.226228266,4,6,f,6,2015,16,3
0.562552579,5,6,f,4,2010,21,6
0.808772493,5,6,f,6,2007,46,9
1.254417352,6.5,6,f,5,2009,30,8
0.518752139,6,NA,m,3,2015,41,10
0.230941931,5.5,3,m,3,2015,27,7
-0.032485026,4,2,f,7,2013,24,10
0.660961214,4,6,m,7,2013,20,5
0.620872216,5.5,6,f,6,2015,30,4
0.786147297,6,6,m,6,2013,53,10
1.266924528,5,6,f,7,2009,24,7
0.817654468,5,6,f,6,2012,18,5
0.369145339,5,6,m,4,2013,25,4
0.52174763,4,6,f,4,2012,17,3
0.454386721,4,8,f,4,2009,21,7
-0.147767468,5.5,6,f,6,2007,23,8
0.845900942,4.5,6,f,5,2012,24,7
0.140732582,6,5,f,7,2008,39,8
0.120040898,5.5,6,f,1,2015,21,5
0.026176937,4.5,6,f,5,2014,20,5
0.878177893,5,6,f,4,2008,20,5
0.762853118,5,6,m,5,2010,66,10
0.530545544,5.5,6,f,7,2010,37,9
-0.497785758,4.5,6,f,7,2012,30,10
0.523753865,4,6,f,4,2011,26,4
-0.319536733,4,5,f,5,2012,18,5
0.360972161,4.5,2,m,4,2008,19,5
-0.355084712,4,6,m,4,2009,31,7
0.093974025,4,6,f,4,2015,19,4
0.276634028,6,6,f,4,2011,18,4
0.673099485,4.5,3,m,5,2015,33,10
0.296202979,4,NA,.,NA,2009,NA,NA
0.290141932,4.5,6,f,4,2008,17,3
0.828925831,6,6,f,2,2011,19,4
-0.050647075,5,6,f,NA,2010,19,5
0.190555845,5,9,m,6,2013,19,5
0.056294371,4,6,m,4,2012,23,7
-0.409260074,4,6,f,4,2015,18,5
0.785527644,5.5,2,f,4,2013,27,7
0.362338872,4,6,f,3,2012,18,3
0.586372229,4.5,8,f,7,2015,21,5
0.503972727,5,6,m,6,2011,55,7
0.687930254,6,6,m,6,2007,18,5
0.814892377,5,NA,f,7,2008,19,5
0.359538024,6,6,f,4,2008,21,6
-0.081153019,4,1,f,1,2015,21,7
0.010256118,4,6,m,6,2015,17,3
1.070729291,5,6,f,5,2012,21,5
0.374858596,6.5,6,f,6,2012,18,5
0.319622935,4.5,6,m,7,2008,39,10
